stroke,video_name,pose_path
Forehand_Volley,750cdfaf_IMG_6593_Forehand_Volley_f15895-15909.mp4,../artifacts/poses_bbox/750cdfaf_IMG_6593_Forehand_Volley_f15895-15909.json
Forehand_Volley,750cdfaf_IMG_6593_Forehand_Volley_f17495-17507.mp4,../artifacts/poses_bbox/750cdfaf_IMG_6593_Forehand_Volley_f17495-17507.json
Forehand_Volley,750cdfaf_IMG_6593_Forehand_Volley_f19855-19868.mp4,../artifacts/poses_bbox/750cdfaf_IMG_6593_Forehand_Volley_f19855-19868.json
Forehand_Volley,750cdfaf_IMG_6593_Forehand_Volley_f19944-19955.mp4,../artifacts/poses_bbox/750cdfaf_IMG_6593_Forehand_Volley_f19944-19955.json
Forehand_Volley,750cdfaf_IMG_6593_Forehand_Volley_f22923-22935.mp4,../artifacts/poses_bbox/750cdfaf_IMG_6593_Forehand_Volley_f22923-22935.json
Forehand_Volley,750cdfaf_IMG_6593_Forehand_Volley_f4442-4454.mp4,../artifacts/poses_bbox/750cdfaf_IMG_6593_Forehand_Volley_f4442-4454.json
Forehand_Volley,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f2036-2045.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f2036-2045.json
Forehand_Volley,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f263-273.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f263-273.json
Forehand_Volley,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f3198-3208.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f3198-3208.json
Forehand_Volley,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f3520-3528.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f3520-3528.json
Forehand_Volley,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f4198-4206.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f4198-4206.json
Forehand_Volley,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f4929-4938.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f4929-4938.json
Forehand_Volley,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f6855-6864.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f6855-6864.json
Forehand_Volley,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f7117-7129.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f7117-7129.json
Forehand_Volley,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f8535-8549.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f8535-8549.json
Forehand_Volley,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f8832-8840.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f8832-8840.json
Forehand_Volley,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f9182-9192.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f9182-9192.json
Forehand_Volley,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f9218-9230.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f9218-9230.json
Forehand_Volley,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f9262-9271.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f9262-9271.json
Forehand_Volley,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f9602-9610.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f9602-9610.json
Forehand_Volley,a9675986_IMG_6589_Forehand_Volley_f4659-4673.mp4,../artifacts/poses_bbox/a9675986_IMG_6589_Forehand_Volley_f4659-4673.json
Forehand_Volley,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f1159-1170.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f1159-1170.json
Forehand_Volley,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f21007-21020.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f21007-21020.json
Forehand_Volley,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f22646-22656.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f22646-22656.json
Forehand_Volley,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f29422-29435.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f29422-29435.json
Forehand_Volley,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f4177-4192.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f4177-4192.json
Forehand_Volley,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f425-440.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f425-440.json
Forehand_Volley,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f5286-5301.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f5286-5301.json
Forehand_Volley,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f7197-7213.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f7197-7213.json
Forehand_Volley,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f7303-7316.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f7303-7316.json
Forehand_Volley,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f765-780.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f765-780.json
Smash,448aeb92_IMG_6552_Smash_f4258-4268.mp4,../artifacts/poses_bbox/448aeb92_IMG_6552_Smash_f4258-4268.json
Smash,4965c88d_IMG_6592_Smash_f17193-17206.mp4,../artifacts/poses_bbox/4965c88d_IMG_6592_Smash_f17193-17206.json
Smash,4965c88d_IMG_6592_Smash_f18630-18642.mp4,../artifacts/poses_bbox/4965c88d_IMG_6592_Smash_f18630-18642.json
Smash,750cdfaf_IMG_6593_Smash_f14154-14169.mp4,../artifacts/poses_bbox/750cdfaf_IMG_6593_Smash_f14154-14169.json
Smash,750cdfaf_IMG_6593_Smash_f4890-4902.mp4,../artifacts/poses_bbox/750cdfaf_IMG_6593_Smash_f4890-4902.json
Smash,750cdfaf_IMG_6593_Smash_f9972-9986.mp4,../artifacts/poses_bbox/750cdfaf_IMG_6593_Smash_f9972-9986.json
Smash,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Smash_f1159-1179.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Smash_f1159-1179.json
Smash,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Smash_f1480-1498.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Smash_f1480-1498.json
Smash,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Smash_f2102-2119.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Smash_f2102-2119.json
Smash,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Smash_f373-390.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Smash_f373-390.json
Smash,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Smash_f4593-4608.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Smash_f4593-4608.json
Smash,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Smash_f6330-6343.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Smash_f6330-6343.json
Smash,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Smash_f6922-6935.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Smash_f6922-6935.json
Smash,a9675986_IMG_6589_Smash_f3266-3280.mp4,../artifacts/poses_bbox/a9675986_IMG_6589_Smash_f3266-3280.json
Smash,d4e34e3e_IMG_6557_Smash_f8196-8211.mp4,../artifacts/poses_bbox/d4e34e3e_IMG_6557_Smash_f8196-8211.json
Smash,d4e34e3e_IMG_6557_Smash_f8607-8622.mp4,../artifacts/poses_bbox/d4e34e3e_IMG_6557_Smash_f8607-8622.json
Smash,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f10034-10050.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f10034-10050.json
Smash,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f10772-10787.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f10772-10787.json
Smash,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f11140-11154.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f11140-11154.json
Smash,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f11460-11474.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f11460-11474.json
Smash,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f14365-14383.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f14365-14383.json
Smash,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f14783-14799.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f14783-14799.json
Smash,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f18383-18397.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f18383-18397.json
Smash,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f18754-18768.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f18754-18768.json
Smash,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f19958-19972.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f19958-19972.json
Smash,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f2014-2028.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f2014-2028.json
Smash,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f21351-21364.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f21351-21364.json
Smash,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f22456-22470.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f22456-22470.json
Smash,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f23696-23711.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f23696-23711.json
Smash,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f2387-2405.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f2387-2405.json
Smash,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f24261-24274.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f24261-24274.json
Smash,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f26194-26207.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f26194-26207.json
Smash,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f26956-26968.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f26956-26968.json
Smash,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f28773-28787.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f28773-28787.json
Smash,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f3160-3173.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f3160-3173.json
Smash,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f4516-4531.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f4516-4531.json
Smash,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f6391-6406.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f6391-6406.json
Smash,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f8151-8166.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f8151-8166.json
Smash,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f9037-9050.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Smash_f9037-9050.json
Vibora_Bandeja,448aeb92_IMG_6552_Vibora_f21687-21703.mp4,../artifacts/poses_bbox/448aeb92_IMG_6552_Vibora_f21687-21703.json
Vibora_Bandeja,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f1091-1104.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f1091-1104.json
Vibora_Bandeja,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f1401-1414.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f1401-1414.json
Vibora_Bandeja,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f1733-1748.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f1733-1748.json
Vibora_Bandeja,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f2288-2304.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f2288-2304.json
Vibora_Bandeja,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f2765-2777.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f2765-2777.json
Vibora_Bandeja,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f3628-3641.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f3628-3641.json
Vibora_Bandeja,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f5027-5042.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f5027-5042.json
Vibora_Bandeja,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f5163-5176.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f5163-5176.json
Vibora_Bandeja,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f5760-5772.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f5760-5772.json
Vibora_Bandeja,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f6250-6265.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f6250-6265.json
Vibora_Bandeja,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f739-753.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f739-753.json
Vibora_Bandeja,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f9005-9018.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f9005-9018.json
Vibora_Bandeja,a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f9367-9380.mp4,../artifacts/poses_bbox/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Vibora_f9367-9380.json
Vibora_Bandeja,d4e34e3e_IMG_6557_Vibora_f7828-7843.mp4,../artifacts/poses_bbox/d4e34e3e_IMG_6557_Vibora_f7828-7843.json
Vibora_Bandeja,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Vibora_f1051-1064.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Vibora_f1051-1064.json
Vibora_Bandeja,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Vibora_f1294-1309.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Vibora_f1294-1309.json
Vibora_Bandeja,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Vibora_f1784-1797.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Vibora_f1784-1797.json
Vibora_Bandeja,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Vibora_f25968-25982.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Vibora_f25968-25982.json
Vibora_Bandeja,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Vibora_f260-274.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Vibora_f260-274.json
Vibora_Bandeja,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Vibora_f482-500.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Vibora_f482-500.json
Vibora_Bandeja,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Vibora_f653-669.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Vibora_f653-669.json
Vibora_Bandeja,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Vibora_f730-746.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Vibora_f730-746.json
Vibora_Bandeja,e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Vibora_f976-995.mp4,../artifacts/poses_bbox/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Vibora_f976-995.json
